"","zipcode","num of physicians","avg graduation year","avg group member"
"6923","48314",134,1992,0
"6924","48316",46,1999,0
"6925","48320",16,1988,0
"6926","48324",12,1988,0
"6927","48327",143,1995,0
"6928","48329",29,1993,0
"6929","48330",2,2007,6
"6930","48331",37,1990,0
"6931","48340",6,1993,32.5
"6932","48342",121,1994,43.7
"6933","48345",1,1992,1
"6934","48346",198,1995,0
"6935","48348",38,1991,17.6
"6936","48350",5,1989,0
"6937","48353",15,1996,61.1
"6938","48356",7,1989,2.7
"6939","48357",17,1994,2.6
"6940","48359",23,1996,0
"6941","48360",56,1998,0
"6942","48362",19,1998,0
"6943","48371",61,1998,0
"6944","48375",184,1994,0
"6945","48381",63,1993,0
"6946","48383",2,1972,0
"6947","48386",7,1995,0
"6948","48393",23,1998,0
"6949","48406",1,1996,1
"6950","48415",11,2004,0
"6951","48416",2,1980,2
"6952","48419",1,1966,0
"6953","48420",20,1995,0
"6954","48421",3,1998,3
"6955","48422",8,1988,0
"6956","48427",7,1994,0
"6957","48429",3,1981,0
"6958","48431",4,1985,1
"6959","48433",33,1992,0
"6960","48437",1,1981,0
"6961","48438",2,2004,1
"6962","48440",1,1987,1
"6963","48441",29,1996,23.4
"6964","48442",18,2000,0
"6965","48444",26,1996,4
"6966","48445",3,1986,40
"6967","48450",12,2002,3.2
"6968","48451",7,1996,0
"6969","48453",27,1992,0
"6970","48455",4,2004,1
"6971","48457",3,1986,0
"6972","48458",10,1998,2.2
"6973","48460",1,2000,0
"6974","48461",15,1997,0
"6975","48462",13,1994,0
"6976","48463",2,2004,2
"6977","48466",1,1997,1
"6978","48467",4,1994,3
"6979","48471",65,1996,0
"6980","48473",17,1985,0
"6981","48475",1,1983,16
"6982","48504",76,1993,0
"6983","48505",11,1991,11.4
"6984","48506",7,1991,1.3
"6985","48519",17,1991,0
"6986","48529",5,1989,6.6
"6987","48604",211,1994,0
"6988","48607",6,2001,47.7
"6989","48609",6,1998,0
"6990","48611",25,2004,0
"6991","48612",2,1986,5.5
"6992","48616",52,1993,48.1
"6993","48618",6,1986,6.3
"6994","48621",4,1998,1.5
"6995","48623",18,2000,0
"6996","48624",84,1996,0
"6997","48625",16,1990,0
"6998","48626",3,2013,261
"6999","48636",1,1997,1
"7000","48638",40,1990,0
"7001","48642",36,1998,0
"7002","48647",2,2010,7
"7003","48650",6,2000,29
"7004","48651",16,1995,0
"7005","48653",5,1994,0
"7006","48654",4,1999,2
"7007","48655",6,1990,1.7
"7008","48656",4,2002,25.2
"7009","48657",3,1996,52
"7010","48659",6,1984,4.3
"7011","48661",89,1997,0
"7012","48664",1,1990,0
"7013","48684",3,2003,3
"7014","48685",1,1987,0
"7015","48703",12,2001,28
"7016","48706",162,1993,0
"7017","48722",11,1995,9
"7018","48723",95,1994,0
"7019","48725",1,1995,10
"7020","48726",26,1990,11.2
"7021","48730",5,1986,0
"7022","48732",28,1994,0
"7023","48739",9,2000,19.2
"7024","48740",6,1987,8.7
"7025","48741",2,2008,16
"7026","48742",8,1978,24
"7027","48746",10,1994,66.3
"7028","48755",34,1994,0
"7029","48756",4,1984,0
"7030","48757",2,1976,1
"7031","48759",2,2006,3
"7032","48768",5,1985,35.2
"7033","48803",2,2004,2
"7034","48808",2,1992,1
"7035","48809",29,2001,0
"7036","48813",52,1997,0
"7037","48815",62,1997,33
"7038","48817",3,1979,1.7
"7039","48819",2,1982,2
"7040","48821",1,1995,0
"7041","48823",615,1993,0
"7042","48825",2,2008,56
"7043","48827",17,1992,0
"7044","48829",6,1996,0
"7045","48835",4,1978,24
"7046","48836",37,2001,0
"7047","48837",45,1993,0
"7048","48838",28,1997,10.6
"7049","48840",24,1992,0
"7050","48842",38,2000,63.4
"7051","48843",266,1997,0
"7052","48846",84,1998,0
"7053","48847",7,2000,0
"7054","48848",3,1989,41.7
"7055","48849",2,1989,0
"7056","48850",10,2002,3.3
"7057","48851",4,1978,24
"7058","48853",1,1963,1
"7059","48854",70,1999,193.9
"7060","48857",2,2004,2
"7061","48858",252,1992,0
"7062","48859",16,1997,17
"7063","48864",213,1993,0
"7064","48866",2,1992,62
"7065","48872",2,1984,1
"7066","48875",8,1993,0
"7067","48876",7,1996,333
"7068","48879",61,1995,0
"7069","48880",6,1987,0
"7070","48881",18,1998,0
"7071","48888",11,1996,8.7
"7072","48889",2,2004,6
"7073","48891",1,1996,1
"7074","48893",1,2009,1
"7075","48894",2,2000,4
"7076","48895",9,2000,40.3
"7077","48906",12,1989,0
"7078","48909",16,1992,0
"7079","48915",51,1990,0
"7080","48933",2,1977,17.5
"7081","49001",57,1993,0
"7082","49002",93,1995,0
"7083","49004",2,1988,0
"7084","49006",41,1993,0
"7085","49010",59,1992,0
"7086","49013",2,1999,15
"7087","49015",112,1991,0
"7088","49022",169,1997,0
"7089","49023",2,1991,32
"7090","49028",3,2004,8.7
"7091","49031",6,1990,4.3
"7092","49036",113,1993,0
"7093","49037",84,2001,0
"7094","49038",14,1991,0
"7095","49040",5,2007,9
"7096","49042",3,1979,0
"7097","49046",2,1986,33
"7098","49047",73,1995,0
"7099","49052",4,1998,5
"7100","49056",2,1963,0
"7101","49057",5,1993,1.8
"7102","49058",82,1992,0
"7103","49065",2,2002,1
"7104","49068",128,1995,0
"7105","49071",4,1999,0
"7106","49072",1,1997,0
"7107","49073",1,1987,1
"7108","49078",5,1989,3.4
"7109","49079",43,1994,35.6
"7110","49080",16,1993,0
"7111","49082",3,1999,0
"7112","49083",9,1996,0
"7113","49087",5,1994,1
"7114","49090",107,1995,0
"7115","49091",130,1994,0
"7116","49093",101,1994,0
"7117","49097",9,1992,2.3
"7118","49098",14,1990,0
"7119","49099",4,1998,0
"7120","49102",1,2004,0
"7121","49106",4,2001,106.8
"7122","49107",14,1987,0
"7123","49112",12,2003,0
"7124","49116",1,1967,0
"7125","49117",6,1986,0
"7126","49124",2,1979,22
"7127","49129",1,1998,0
"7128","49202",129,1996,0
"7129","49204",19,2001,17.1
"7130","49221",304,1993,0
"7131","49224",3,2009,94.7
"7132","49228",8,2001,13
"7133","49230",11,1995,5.1
"7134","49234",1,1988,0
"7135","49236",7,1991,73.1
"7136","49237",1,1993,1
"7137","49240",6,1992,0
"7138","49245",1,1991,3
"7139","49247",11,1998,0
"7140","49250",21,2000,0
"7141","49251",58,1996,270.4
"7142","49252",3,1999,16.3
"7143","49254",2,2001,1
"7144","49256",5,1993,10.2
"7145","49265",2,2008,0
"7146","49267",2,1983,0
"7147","49271",1,1983,0
"7148","49274",1,1995,1
"7149","49281",2,2007,2
"7150","49283",5,1993,0
"7151","49285",6,2006,23.3
"7152","49286",67,1990,0
"7153","49301",15,1988,0
"7154","49302",1,1975,0
"7155","49304",10,1994,10.6
"7156","49306",8,1985,0
"7157","49307",87,1993,0
"7158","49310",1,1982,0
"7159","49315",22,1995,39.1
"7160","49319",7,1991,0
"7161","49321",9,1992,0
"7162","49326",2,1990,1
"7163","49327",3,1992,9
"7164","49329",2,1994,2
"7165","49330",1,2001,1
"7166","49331",10,1996,0
"7167","49332",2,1989,1
"7168","49333",11,1998,0
"7169","49337",5,1993,0
"7170","49340",1,1986,1
"7171","49341",49,1998,0
"7172","49344",1,1986,1
"7173","49345",8,2003,176
"7174","49346",4,1996,2.5
"7175","49347",1,1996,0
"7176","49348",6,2005,0
"7177","49349",10,1995,7.2
"7178","49401",13,1994,0
"7179","49402",3,1973,1
"7180","49403",1,1997,1
"7181","49404",3,1995,1
"7182","49406",2,1992,4.5
"7183","49408",1,1971,0
"7184","49412",79,1996,0
"7185","49415",7,1996,51.9
"7186","49418",49,1993,0
"7187","49419",7,1989,2.1
"7188","49420",10,1989,0
"7189","49421",1,1995,1
"7190","49426",11,1996,0
"7191","49427",1,1979,0
"7192","49428",20,1992,0
"7193","49432",1,1988,1
"7194","49437",1,1984,1
"7195","49438",1,2009,29
"7196","49440",34,1993,87.7
"7197","49441",56,1995,0
"7198","49442",144,1994,0
"7199","49445",90,1993,0
"7200","49451",6,2001,0
"7201","49452",3,1988,6
"7202","49453",2,1986,1
"7203","49454",9,1987,0
"7204","49455",12,1989,8.2
"7205","49456",67,2001,0
"7206","49460",1,1985,1
"7207","49461",13,1991,0
"7208","49464",63,1997,0
"7209","49491",2,2001,2
"7210","49501",102,1998,238
"7211","49504",23,1993,0
"7212","49505",69,1997,0
"7213","49507",6,1982,0
"7214","49508",111,1996,148
"7215","49512",39,1998,0
"7216","49519",198,2000,0
"7217","49534",35,1998,0
"7218","49544",365,1995,0
"7219","49548",433,1996,0
"7220","49610",4,1980,0
"7221","49613",1,2001,1
"7222","49614",1,2002,21
"7223","49615",5,1999,2.4
"7224","49616",19,1995,19.9
"7225","49617",9,1987,0
"7226","49620",3,1996,1.7
"7227","49625",2,1985,0
"7228","49629",10,1997,7.2
"7229","49631",1,1994,1
"7230","49635",4,1985,0
"7231","49636",2,1999,1
"7232","49637",1,1997,1
"7233","49643",3,2003,21
"7234","49646",11,1992,8.5
"7235","49648",1,1984,0
"7236","49649",9,2005,15
"7237","49651",13,1992,0
"7238","49653",3,1992,1.7
"7239","49657",6,2001,29
"7240","49659",2,1990,2
"7241","49664",1,1986,0
"7242","49665",3,1994,0
"7243","49668",1,2005,1
"7244","49670",2,1981,1
"7245","49676",2,1995,1
"7246","49677",22,1989,0
"7247","49679",1,1981,0
"7248","49680",3,2000,1
"7249","49682",19,1992,0
"7250","49685",8,1996,8.5
"7251","49689",1,1966,0
"7252","49690",16,1995,7.4
"7253","49701",1,1992,0
"7254","49709",20,1996,12
"7255","49712",3,1991,0
"7256","49720",70,1990,0
"7257","49721",16,1994,0
"7258","49722",1,1992,0
"7259","49726",4,2000,0
"7260","49727",12,1987,0
"7261","49730",2,2007,40
"7262","49735",133,1995,0
"7263","49736",2,2001,0
"7264","49738",74,1996,0
"7265","49746",3,1985,0
"7266","49749",4,1994,0
"7267","49753",1,1967,1
"7268","49756",2,1994,20.5
"7269","49765",4,2001,7
"7270","49774",2,2010,1
"7271","49779",8,1979,0
"7272","49781",37,1992,24
"7273","49782",4,1997,4
"7274","49788",3,2000,26
"7275","49802",27,1998,0
"7276","49807",8,2000,4
"7277","49821",8,1984,28.2
"7278","49835",1,1996,0
"7279","49837",9,2000,0
"7280","49841",30,1995,23.2
"7281","49849",57,1996,0
"7282","49854",30,1997,11.2
"7283","49858",15,1993,0
"7284","49862",45,1998,0
"7285","49866",3,2001,0
"7286","49868",29,1992,0
"7287","49870",15,1996,0
"7288","49886",1,2004,1
"7289","49887",1,1984,1
"7290","49892",2,1992,2
"7291","49895",2,1998,15
"7292","49908",3,2000,1.7
"7293","49916",4,2004,2
"7294","49920",2,1989,1
"7295","49925",1,1977,0
"7296","49930",79,1995,0
"7297","49931",39,1997,0
"7298","49935",32,1992,0
"7299","49946",15,1996,7.3
"7300","49947",1,1996,1
"7301","49953",6,1984,0
"7302","49958",2,1996,2
"7303","49968",7,1992,3.9
"7304","50002",1,2002,6
"7305","50003",7,1998,2.3
"7306","50009",36,2002,0
"7307","50014",24,1997,0
"7308","50022",52,1995,0
"7309","50023",78,2002,0
"7310","50025",8,1999,0
"7311","50028",1,2005,1
"7312","50035",4,2006,1
"7313","50036",38,1999,0
"7314","50047",6,1992,0
"7315","50048",1,1977,2
"7316","50049",24,1996,0
"7317","50054",2,1992,1
"7318","50058",1,2009,1
"7319","50060",14,2000,0
"7320","50063",2,1994,147
"7321","50072",1,1992,0
"7322","50109",1,2011,1
"7323","50111",17,2005,0
"7324","50112",86,2000,0
"7325","50115",13,1995,0
"7326","50122",3,1984,0
"7327","50124",4,1990,0
"7328","50125",40,1999,0
"7329","50126",123,1999,0
"7330","50130",1,2006,0
"7331","50131",64,2000,0
"7332","50138",29,1998,0
"7333","50140",3,2000,1
"7334","50151",2,2010,2
"7335","50156",2,2002,1
"7336","50158",189,1999,0
"7337","50161",2,2006,6
"7338","50163",3,2007,1
"7339","50169",1,2010,1
"7340","50170",1,2014,1
"7341","50171",2,1974,0
"7342","50201",43,1994,0
"7343","50207",1,2010,0
"7344","50208",129,1998,0
"7345","50211",10,2002,0
"7346","50212",6,1990,0
"7347","50213",23,1995,0
"7348","50216",11,2004,183.4
"7349","50220",54,1994,0
"7350","50225",2,2010,1
"7351","50226",9,2002,0
"7352","50228",6,1979,3
"7353","50240",1,1995,1
"7354","50241",1,1978,0
"7355","50244",2,2011,1
"7356","50248",4,2000,1.5
"7357","50250",3,2002,3
"7358","50251",1,2003,0
"7359","50263",12,2002,0
"7360","50278",4,2006,2
"7361","50311",3,1997,4.3
"7362","50312",71,1996,0
"7363","50313",6,1993,0
"7364","50315",63,1999,0
"7365","50316",81,1998,124.1
"7366","50317",83,2003,0
"7367","50320",43,1995,0
"7368","50321",5,1996,1.6
"7369","50322",116,1996,0
"7370","50327",36,1997,0
"7371","50421",62,1998,0
"7372","50424",7,1996,0
"7373","50428",27,1993,0
"7374","50436",9,1984,0
"7375","50438",5,2000,7.4
"7376","50441",34,1993,0
"7377","50450",5,1999,202.8
"7378","50458",1,2001,0
"7379","50459",8,1989,88.1
"7380","50461",10,1996,3.4
"7381","50468",8,1998,105.5
"7382","50469",2,2005,2
"7383","50472",4,1986,1.8
"7384","50475",1,2002,1
"7385","50480",1,1989,0
"7386","50501",417,1995,0
"7387","50511",20,1997,0
"7388","50514",3,2002,0
"7389","50517",1,1997,0
"7390","50525",71,1998,0
"7391","50533",3,2007,0
"7392","50536",28,1994,0
"7393","50538",2,1994,2
"7394","50543",2,1995,1.5
"7395","50548",13,1990,0
"7396","50554",2,2000,1
"7397","50563",3,1996,1.3
"7398","50574",26,1999,0
"7399","50575",1,2014,2
"7400","50579",2,2003,1
"7401","50583",13,1998,0
"7402","50585",2,1999,0
"7403","50595",24,1992,0
"7404","50597",4,1993,0
"7405","50602",1,2015,614
"7406","50604",1,2014,0
"7407","50616",41,1989,0
"7408","50619",10,2005,12.4
"7409","50621",2,2008,0
"7410","50622",4,2002,0
"7411","50624",1,2008,1
"7412","50625",5,1992,18
"7413","50627",8,1996,0
"7414","50628",1,2002,1
"7415","50629",2,2015,1
"7416","50630",3,1997,0
"7417","50636",1,1989,0
"7418","50638",7,1986,0
"7419","50643",4,1988,0
"7420","50647",2,2001,1
"7421","50648",4,2003,2
"7422","50649",2,1970,1
"7423","50651",2,1994,0
"7424","50658",3,2000,2
"7425","50659",16,2002,0
"7426","50665",11,1998,6.2
"7427","50668",1,1995,2
"7428","50669",1,1994,0
"7429","50674",23,1999,0
"7430","50675",2,1988,2
"7431","50677",53,2000,45.1
"7432","50701",151,1995,0
"7433","50703",75,1996,0
"7434","50707",2,1992,2
"7435","50830",2,2010,2
"7436","50833",1,2012,1
"7437","50841",8,1988,4.5
"7438","50851",3,1985,3
"7439","50854",29,1997,0
"7440","50863",2,1983,0
"7441","51001",2,1993,1
"7442","51002",3,1997,0
"7443","51004",1,1975,0
"7444","51005",1,2000,15
"7445","51012",37,1997,0
"7446","51023",13,1986,0
"7447","51024",1,2004,1
"7448","51025",2,2007,2
"7449","51027",1,1978,2
"7450","51028",3,1996,0
"7451","51031",93,1998,0
"7452","51034",4,1991,4.5
"7453","51035",5,2000,0
"7454","51038",1,1988,1
"7455","51039",3,1993,0
"7456","51040",14,1992,0
"7457","51041",40,1993,31.1
"7458","51046",4,1990,2.5
"7459","51050",2,1989,0
"7460","51053",1,2010,0
"7461","51054",9,1993,70.4
"7462","51058",1,2003,1
"7463","51063",5,1988,2.2
"7464","51081",1,1998,0
"7465","51102",6,1991,3
"7466","51103",4,1996,4
"7467","51105",45,1996,0
"7468","51108",2,1992,1
"7469","51201",32,1999,97.4
"7470","51237",1,1997,0
"7471","51238",2,1985,22
"7472","51239",4,1995,0
"7473","51241",5,2001,3.4
"7474","51245",26,1986,6.8
"7475","51246",23,1993,0
"7476","51247",18,1995,6.7
"7477","51248",1,1991,1
"7478","51249",9,1994,3.4
"7479","51334",65,1992,0
"7480","51342",5,2006,11.4
"7481","51346",2,2001,1
"7482","51347",5,1996,0
"7483","51351",9,2003,0
"7484","51355",6,1998,1.7
"7485","51360",59,1997,0
"7486","51401",99,2000,0
"7487","51439",10,1990,18
"7488","51442",25,1994,0
"7489","51445",9,2000,9
"7490","51449",14,1996,0
"7491","51450",3,2004,1.3
"7492","51453",1,1974,0
"7493","51458",1,2002,1
"7494","51461",1,1987,0
"7495","51466",1,1999,0
"7496","51501",70,1997,0
"7497","51521",2,2000,1
"7498","51525",1,2000,1
"7499","51529",3,1998,6
"7500","51534",24,1994,0
"7501","51535",3,1985,0
"7502","51546",3,2007,5.3
"7503","51551",2,1987,1
"7504","51553",1,2006,1
"7505","51555",18,2001,0
"7506","51575",2,1987,2
"7507","51576",1,1996,1
"7508","51579",4,2007,0
"7509","51652",2,2013,4.5
"7510","51653",2,2001,4
"7511","52002",136,1997,46.9
"7512","52003",28,2000,0
"7513","52031",3,1994,0
"7514","52033",8,1995,14.1
"7515","52040",16,1996,11.8
"7516","52043",9,1993,20.8
"7517","52045",2,2002,1
"7518","52052",14,1998,0
"7519","52057",53,2000,0
"7520","52060",40,1995,0
"7521","52068",2,2001,1
"7522","52069",3,1981,0
"7523","52076",4,1993,0
"7524","52135",1,2008,1
"7525","52141",1,2005,1
"7526","52151",83,1993,362.1
"7527","52157",2,1995,2
"7528","52158",1,1995,1
"7529","52159",1,1997,0
"7530","52161",4,1990,23
"7531","52162",3,1992,0
"7532","52172",48,1994,0
"7533","52175",28,1996,77
"7534","52203",6,1999,3.3
"7535","52205",24,2005,0
"7536","52208",4,2007,0
"7537","52211",2,1992,0
"7538","52213",3,1992,0
"7539","52214",1,1997,1
"7540","52216",1,1992,0
"7541","52224",1,1989,0
"7542","52228",1,2007,1
"7543","52233",91,1997,0
"7544","52241",136,2000,0
"7545","52246",17,2002,0
"7546","52247",9,2002,27.8
"7547","52253",2,1995,0
"7548","52301",26,2000,10.8
"7549","52302",44,1999,0
"7550","52306",1,2009,1
"7551","52310",12,1998,0
"7552","52314",12,1998,155.6
"7553","52315",1,2011,1
"7554","52316",3,1977,0
"7555","52317",54,2001,0
"7556","52328",5,1998,6
"7557","52333",9,1999,0
"7558","52339",8,1996,15
"7559","52342",32,1997,0
"7560","52349",24,1994,0
"7561","52356",3,2001,0
"7562","52358",3,1996,0
"7563","52361",15,2004,0
"7564","52401",37,1995,0
"7565","52404",47,2003,0
"7566","52405",58,1998,0
"7567","52411",4,2002,1
"7568","52498",16,2002,8
"7569","52531",19,1994,0
"7570","52537",25,1997,0
"7571","52544",34,1994,0
"7572","52552",1,1997,0
"7573","52553",11,2006,43.7
"7574","52556",163,1996,0
"7575","52563",2,1981,0
"7576","52565",7,1991,5.3
"7577","52577",93,1997,0
"7578","52585",2,2010,2
"7579","52591",14,1994,0
"7580","52601",50,1994,0
"7581","52623",1,1995,1
"7582","52625",1,2004,1
"7583","52626",2,1988,0
"7584","52627",100,1994,0
"7585","52637",7,2002,0
"7586","52640",2,2003,27
"7587","52641",47,1995,0
"7588","52645",3,1997,0
"7589","52653",7,1995,0
"7590","52654",1,2009,14
"7591","52656",2,2005,0
"7592","52659",2,2002,14
"7593","52721",1,2009,0
"7594","52726",2,2006,1
"7595","52728",6,2010,1.7
"7596","52730",4,1987,0
"7597","52738",4,2002,0
"7598","52742",34,1996,0
"7599","52747",5,2001,0
"7600","52748",11,2001,0
"7601","52753",6,2000,0
"7602","52755",1,1980,0
"7603","52761",293,1997,0
"7604","52772",9,1993,0
"7605","52773",6,1996,0
"7606","52776",8,2006,31.9
"7607","52777",2,1998,1
"7608","52778",10,1999,3
"7609","52801",17,2007,15.8
"7610","52802",2,1980,0
"7611","52804",140,1991,0
"7612","52808",1,1982,0
"7613","53004",1,1985,0
"7614","53007",2,1992,1
"7615","53010",2,1992,0
"7616","53013",1,2009,1734
"7617","53014",25,1992,0
"7618","53018",19,1999,1.3
"7619","53020",1,1995,1
"7620","53021",3,1999,2.3
"7621","53024",73,2000,0
"7622","53027",22,1998,0
"7623","53029",11,1995,0
"7624","53032",10,2000,0
"7625","53033",3,1995,0
"7626","53034",2,2006,2
"7627","53036",6,1992,72
"7628","53037",5,1991,0
"7629","53038",23,2001,539.4
"7630","53039",19,2002,397.5
"7631","53040",5,1999,0
"7632","53042",4,1998,71.5
"7633","53048",3,1998,1
"7634","53058",1,2005,1
"7635","53061",5,2003,3.4
"7636","53070",6,2003,0
"7637","53072",213,2003,46.8
"7638","53073",16,1993,0
"7639","53074",21,1989,0
"7640","53075",36,2000,0
"7641","53080",66,1992,0
"7642","53085",5,1997,20.2
"7643","53086",10,1996,59.8
"7644","53089",14,1993,0
"7645","53090",5,1999,0
"7646","53095",64,1991,0
"7647","53103",12,2000,2.3
"7648","53115",15,1996,0
"7649","53119",3,1980,3
"7650","53120",7,1997,0
"7651","53121",61,1993,0
"7652","53122",24,1995,0
"7653","53125",2,2004,1
"7654","53128",2,1999,0
"7655","53129",29,2005,0
"7656","53130",25,1991,0
"7657","53140",42,2001,58
"7658","53142",188,1995,0
"7659","53144",60,1998,0
"7660","53147",92,1993,0
"7661","53149",29,1997,0
"7662","53150",12,2002,0
"7663","53153",1,1990,1
"7664","53154",40,1996,36.5
"7665","53156",1,1991,0
"7666","53168",21,1997,0
"7667","53172",14,2005,88.8
"7668","53177",4,2003,0
"7669","53179",1,2004,1
"7670","53181",1,1988,1
"7671","53182",12,2002,364.2
